title,stars,teks,label,hasil_sentimen,hasil_topik
Wisata Aer Mata Ibu Arosbaya,5,telat hehehe,1,positive,10
Wisata Aer Mata Ibu Arosbaya,5,mengedarkan air palsu diarea makam air sumber asli nya dibawah pesarean maaf mengganggu karena tawasul disodorkan dipaksakan membeli air nya,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,sengat,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,alhamdulillahbarokaallahtempat ziaroh yang menyentuh hatisupaya sllu ingatbertambah taqwa pada allah swt,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,wisata wali madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,1,hati tukang paksa,0,positive,16
Wisata Aer Mata Ibu Arosbaya,5,kesini bawa uang yang yang sudah terlatih main keroroyok aji mumpung sy orang keturunan madura bangga wisata tapi sdikit senang karena terkait seperti peninjauan wisata madura majunya madura klu tidak pengawasan dari sperti pungli marak dmana,1,negative,2
Wisata Aer Mata Ibu Arosbaya,5,memang sepi gimana ya rombongan elf rombongan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,karomahnya semoga barokahnya amiin,1,positive,1
Wisata Aer Mata Ibu Arosbaya,1,pengemis rese,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,woww,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,kena parkir petugas parkir,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,4,teman teman berziarah mohon uang pengemis teman teman silahkan uang mohon maaf salah sayajuga manusia,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,1,pengemis menganggu penziarah,0,negative,13
Wisata Aer Mata Ibu Arosbaya,5,sejuta kedamaian,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,udaranya sejuk harga snackminuman warung terjangkau menaikan harga sayangnya kuliner saja penyandang kesejahteraan lumayan terganggu sih,1,positive,2
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah sumber aer mata asli,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,letak sumber nya dibawah pesarean ratu petunjik arahnya diikuti samping masjid semoga membantu peziarah karena tertipu air disediakan makam pesarean aer sumber asli diedarkan dimakam pesarean,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,ziarah mengenal sejarah,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,brkali tidak bosan tuk prgi ksanacm takut sama pngemisnyaklo mnta mmaksadan berebubatanjdi brdebar jantungq,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah ketempat sumber nya memperoleh air sumber nya asli,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,bagus,1,positive,4
Wisata Aer Mata Ibu Arosbaya,3,pengemisnya,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,nyaman,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,bahagia masuk makam sarifah ambami,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,tawasul lantaran syarifah ambami,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,muantap,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,bagus,1,positive,4
Wisata Aer Mata Ibu Arosbaya,5,rame sekali,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,keren penuh sejarah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,akses masuk bukit kapur kecilhati mobil besarbtw bukit kapurnya ok selfi pre wedingdan kalau pakai jasa guide saja biar aman,0,negative,2
Wisata Aer Mata Ibu Arosbaya,1,pengemis anjing,0,negative,0
Wisata Aer Mata Ibu Arosbaya,3,pengemis mengganggu pengunjung,0,negative,5
Wisata Aer Mata Ibu Arosbaya,5,wisata religi ciri khasnya,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,religius,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bagus sayang pengemisnya,1,positive,0
Wisata Aer Mata Ibu Arosbaya,4,pengalaman wisata religius menyentuh bikin deg deg an karena brhati dalam brtindk bersikap uneg yang dalam hati brfikirn positif bebas,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,cocok fotowajib untuk di,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,situs rajaraja madura lestarikan,1,positive,3
Wisata Aer Mata Ibu Arosbaya,1,rumayan tapi sippengemisnya suka malsa,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,terkesan suasana kelasik baxak batu ukiran zaman kerajaan yang utuh,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,sdh bagus sayang pengemis maksa maksa ngejar ngejar peziarah turun orangnya,1,negative,2
Wisata Aer Mata Ibu Arosbaya,5,wisata releji,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,wisata religi menyejukkan hati,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang eksotis dimana dimakamkan waliyullah raja islam keturunan sunan giri,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,tujuan ziaroh makam raja madura,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,parkiran sempit bawa big bus,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,1,banyak anak yang uangbikin tidak nyaman,0,negative,5
Wisata Aer Mata Ibu Arosbaya,5,berkunjung,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,driver pariwisatasebepa pantai selatancuma pantai pacar yang blum masukin,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,arsitektur zaman terukur abad abad,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,sedekah orang pemintaminta harap bawa uang receh,1,positive,5
Wisata Aer Mata Ibu Arosbaya,5,lokasi wisata aer mata arosbaya terlintas benak pikiran seakan zaman abad pertengahan suasan gothic bukit dinding kapur menambah kesan tersendiri,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,1,pengemis yang memaksa pengunjung uang,0,negative,5
Wisata Aer Mata Ibu Arosbaya,5,tempatnya segar airnya,1,positive,11
Wisata Aer Mata Ibu Arosbaya,5,mengunjungi leluhur,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah,1,positive,14
Wisata Aer Mata Ibu Arosbaya,5,sambang leluhur,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,informasi akses mudah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,situs peninggalan sejarah terawat tempatnya adem airnya dingindaaan cocok wisata riligi,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,yang singgah pengalaman yang indah yang singgah dicoba,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,pengemis,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,mengenal sejarah kerajaan kerajaan fi tanah madura datanglah kesini,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi zaman kerajaan mojopahit,1,positive,3
Wisata Aer Mata Ibu Arosbaya,2,oke,0,positive,17
Wisata Aer Mata Ibu Arosbaya,5,kampung halaman yang bikin adem,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,mantap religius,1,positive,8
Wisata Aer Mata Ibu Arosbaya,5,tempatnya bagus lokasi parkir luas,1,positive,15
Wisata Aer Mata Ibu Arosbaya,5,ziarah cagar budaya,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah sampai makam ratu beliau paman bebuyutku,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,kampung halaman terbaik,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,membantu mencari lokasi,0,positive,0
Wisata Aer Mata Ibu Arosbaya,5,rame bersih n orangx ramah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang wajib dikunjungi,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,penuh semangat,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,kasih sayang,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,mengesankan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,gigihnya perjuangan,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,subhanallah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,lumayan ramai,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,senang,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,beli ikan tuna,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,anak tanggalelah tapi terbayar ornamen ukiran nisan makam raja,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,seru,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,makam santo,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,penataan parkirnya sip,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,oke,1,positive,17
Wisata Aer Mata Ibu Arosbaya,5,murah meriah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,4,sungguh mengagumkan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,keren sih cm pengemisnya bikin risih,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,religius,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bersejarah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata bersejarah,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,mengajar santri,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,nagus sebenernya pengemisnya yang maksa,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,4,tambang batu instagramable,1,positive,7
Wisata Aer Mata Ibu Arosbaya,4,wisata religi yang penuh sejarah kecamatan arosbaya kabupaten bangkalan jawa timur tapi sayang oknum masyarakat yang berprofesi sebagai pengemis tangga pintu kedatangan semoga jd tertib,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,menyediakan miana indukan,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,mantap,1,positive,8
Wisata Aer Mata Ibu Arosbaya,5,jaga kesopanan jaga ziarah sholat masjid dibagian musholah dibagian sumber air harga terkini penjualan air lt,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,insyaallah mustajabnya doa,1,positive,1
Wisata Aer Mata Ibu Arosbaya,3,bagus tapi yang rawat,0,positive,0
Wisata Aer Mata Ibu Arosbaya,5,salah wisata madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,ziaroh,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,mantap,1,positive,8
Wisata Aer Mata Ibu Arosbaya,5,traveller rohani,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,tamu wajib lapor,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,parkir bus sempit,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,salah ziarah pulau madura wajib dikunjungi peziarah berziarah pulau madura lokasinya desa buduran arosbaya bangkalan pesarean keluarga kerajaan jamannya sejarahnya,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,alhmdulillah suka yang tidak suka bnyak yang uang jadi yang tidak prnah nya bgitu,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,yang bagus dzikir menenangkan bathin,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,bersih,0,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,mengenang sejarah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,4,makam raja,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,pengelolaan maqbarah yang mximal,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,tempatnya nyaman,1,positive,11
Wisata Aer Mata Ibu Arosbaya,5,tempatnya sejuk tapi sayang yang suka reseh mohon ditertibkan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,sejarah bangkalan,1,positive,3
Wisata Aer Mata Ibu Arosbaya,2,bagus,0,positive,4
Wisata Aer Mata Ibu Arosbaya,5,religi kisahnya terharu nyai syarifah ambami,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,yang layak ziarahi memgingat jasa wali allah kpd allah,1,positive,1
Wisata Aer Mata Ibu Arosbaya,3,makam makam aer mata,0,positive,1
Wisata Aer Mata Ibu Arosbaya,4,tempatnya terawat pecinta petis jual petis cobek harap berhatihati memegang uang membuka dompet tas pemintaminta agresif,1,negative,2
Wisata Aer Mata Ibu Arosbaya,3,tempatnya bagus wisata religi wisata sejarah foto bukit kapornya murah baguscuma jalannya yang perbaharui pas kesana jalanan yang rusak,0,positive,2
Wisata Aer Mata Ibu Arosbaya,4,orangny ramah sekali,1,positive,11
Wisata Aer Mata Ibu Arosbaya,5,indah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bagus,1,positive,4
Wisata Aer Mata Ibu Arosbaya,2,jalannya lebar yang rusak,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah bersihcumak pintu masuk hujan yang perhatikan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,bagus tempatnya,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,semoga barokah nya wali allah,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,rawat lestarikan sejarah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,mendesah,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,risih pengemis anak orang dewasa,0,negative,5
Wisata Aer Mata Ibu Arosbaya,5,bagus,1,positive,4
Wisata Aer Mata Ibu Arosbaya,5,air mata,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,makam aer mata arosbaya bangkalan madura salah wisata religi dikunjungi ziarah auliyajuga sumber mata air yang diambil ambilnya olsh peziarah emping singkong khas madurarengginangdan yang khas buah kedondong yang rssanya maniswooowwbeda buah kedondong yang tumbuh ditempat,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,arusbaya madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,bagus tempatnya,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bagus dikunjungi,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,tempatnya nyaman berdoa,1,positive,11
Wisata Aer Mata Ibu Arosbaya,5,sejuk damai,1,positive,16
Wisata Aer Mata Ibu Arosbaya,5,mohon cepat,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,salah ziarah yang ramai dikunjungi,1,positive,3
Wisata Aer Mata Ibu Arosbaya,3,pemamdamgan alam indah renovasi,0,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,pemgemis padahal kalau diliat yang bikin tidak nyaman mintanya maksa,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,4,suasananya enak bukit gitu sejuk orang anakanak mintaminta mintamintanya maksa,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,barok,1,positive,0
Wisata Aer Mata Ibu Arosbaya,2,pungli klw kasih nnt kebiasaan mendidik orang,0,negative,2
Wisata Aer Mata Ibu Arosbaya,5,salah yang rekom peziarah,1,positive,13
Wisata Aer Mata Ibu Arosbaya,3,jalannya mobil innova masuk city car bayangkan mobil turun sewa sepeda motor pemerintah daerah memperhatikan fasilitas pariwisata,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,4,tidak rame seperti tapi yang,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi indah bagus salam masjid miftahul huda bendorejo kediri minggu des,1,positive,1
Wisata Aer Mata Ibu Arosbaya,4,petugas keamananharus menertipkan orang yang,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,bagus,1,positive,4
Wisata Aer Mata Ibu Arosbaya,5,buju rato ebu,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,situs peninggalan sejarah kanjeng ratu,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,bersih tempatnya,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang wajib ziarahi kalau madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,4,bersih,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah nyaman ongguh,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,salah tmpat wisata religi yang madura,1,positive,3
Wisata Aer Mata Ibu Arosbaya,1,pengemisnya nyaman pengunjung,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,suasana sore,1,positive,3
Wisata Aer Mata Ibu Arosbaya,4,lokasinya mudah parkirnya bersih rapi,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,bersih,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi kunjungi edukasi generasi muda khazanah sejarah pendahulu,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,yang relejius sekali,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bersih nyaman,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,sayang kebersihannya,0,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,perfek muhasabah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,ditempat makam raja leluhur orang madura,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,tempatnya bagus kerenuntuk yang suka foto dsini cocok bingiit,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,ziarah syarifah ambami yang menurunkan raja pemimpin pulau madura,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,menyesap,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,3,berziarahwisata religi lumayan bagus tapi disayangkan ulah peminta memaksa kalau dikasih memaksamengeroyok dikasih,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,yang bersejarah,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,okjalannya perbaiki,1,positive,0
Wisata Aer Mata Ibu Arosbaya,1,mohon tertipkan pengemisnya memaksa bikin nyaman ta i yee,0,negative,1
Wisata Aer Mata Ibu Arosbaya,5,auliya cemetery,1,positive,0
Wisata Aer Mata Ibu Arosbaya,3,parkiran nya sempit,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,3,sih tempatnya sejuk nyaman aura sejarahnya yang disayangkan orang yang sedekah memaksa mohon dinsos mgkn bsa mengatasi,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,3,melewati jalanan sempit perkampungan jalan masuknya melewati makamketika masukpemandangannya menakjubkan tiket parkir mobil rb htm rb,0,positive,-1
Wisata Aer Mata Ibu Arosbaya,4,perubahan bangunan,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,orang menyakiti,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,adem ayem,1,positive,16
Wisata Aer Mata Ibu Arosbaya,5,bawa uang pecahan rb atau rb jagajaga kalau bapakbapak warga lokal tiba beraksi tour guide dicuekin kasihan hahaha tiket masuk rb orang parkir standar laah es utuh rb,1,positive,2
Wisata Aer Mata Ibu Arosbaya,5,religi umat islam,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,yang indahdisini manusia mencari jati diriyg ada qolbu,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,wisata religi bagus sayang pengurus memaksakan kehendak nya kemana ziarah tergantung ziarah kemana,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,tempatnya bagus,1,positive,11
Wisata Aer Mata Ibu Arosbaya,5,wisata terkenal didunia,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,makam raja cakraningrat raja madura k,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,pesarean makam aer mata ebu aermata kecamatan arosbaya kabupaten bangkalan pulau madura bangkalan jaraknya km sejarahnya sarifah ambani ratu tinggal bertugas cakraningrat gelar bangsawan madura kolonial belanda raja sultan setingkat bupati lantas beliau memutuskan bertapa berdoa memohon tujuh turunannya takdirkan penguasa pemerintahan pulau madura lokasi pesarean aer mata ebu dipenuhi makam keluarganya keturunan,1,positive,1
Wisata Aer Mata Ibu Arosbaya,1,parah pengemisawal kasih pengemis pas turun pengemis tua ngikutin tidak nyaman takut malas ngasih ibunya tarik tarik baju sampai jambak kerudung malas wisata madura tidak aman,0,negative,2
Wisata Aer Mata Ibu Arosbaya,2,tempatnya indah sebenernya disayangkan peminta disana agresif sopan masak uang yang saku ditangan yang dibagikan sudah main rebut etika mengganggu ditertib mengganggu pengunjung,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,1,bagus wisata realigi,0,positive,3
Wisata Aer Mata Ibu Arosbaya,4,membantu,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bgs,1,positive,0
Wisata Aer Mata Ibu Arosbaya,4,reliji,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,wisata religi yang dikunjungi orang kota,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,bersihteraturindah pahatan batu di area makam penuh sejarahmsh terjaga,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,tempatnya sejuk,1,positive,11
Wisata Aer Mata Ibu Arosbaya,4,kemarin pas kesana malammalam letak sumbernya,1,positive,9
Wisata Aer Mata Ibu Arosbaya,4,wisata reale,1,positive,3
Wisata Aer Mata Ibu Arosbaya,5,mantap,1,positive,8
Wisata Aer Mata Ibu Arosbaya,3,sekali orang sampai teman ditariktarik,0,negative,5
Wisata Aer Mata Ibu Arosbaya,2,pengemusnya maksa,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,salah bersejarah makam kerajaan madura,1,positive,1
Wisata Aer Mata Ibu Arosbaya,3,peminta memaksasan tidak pergi dikasihapalagi anak kecinya kadanf biskalo larang orang tuanya yang tidak terimatoling pemerintah kotannya turun tangan menertibkannya,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,mengesankan,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah,1,positive,14
Wisata Aer Mata Ibu Arosbaya,5,alhamdulilah,1,positive,14
Wisata Aer Mata Ibu Arosbaya,3,orang suka bawa uang keluarkan uang berartinpelit tapi biar kebiasaan warga disana anak,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,4,religius,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,makam leluhur,1,positive,1
Wisata Aer Mata Ibu Arosbaya,5,titik bagus foto,1,positive,0
Wisata Aer Mata Ibu Arosbaya,5,bankalan madura masjit agung,1,positive,3
Wisata Aer Mata Ibu Arosbaya,4,wisata nglatih kaki untuk sampai keatas harus naikin puluhananak tangga,1,positive,2
Wisata Aer Mata Ibu Arosbaya,5,aubhanalloh,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,1,hemmmmm terawat,0,negative,10
Wisata Aer Mata Ibu Arosbaya,2,bersejarahtp kecewa pengemis pengemis memaksa peziarah trauma ogah kesini pengemis ditertibkanmohon terkait tertibkan itupikir jangka panjangnya tertibkan pengemis pemaksa percaya bangkalan airmata rame,0,negative,-1
Wisata Aer Mata Ibu Arosbaya,5,sayang nyampe pas malam yang tidak sekali pengemisnya maksa sekali,1,positive,-1
Wisata Aer Mata Ibu Arosbaya,5,parkir luas dengan warung,1,positive,15
Wisata Aer Mata Ibu Arosbaya,3,bagus sejuk tapi pengemis memaksa,0,negative,0
Wisata Aer Mata Ibu Arosbaya,5,terlaluuuuuuuu pengemisssssnya memaksaaaa pulaaaa,1,positive,10
